,城市,链接,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,供暖方式,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,价格（单位：人民币）,别墅类型
637,沈阳,https://sy.lianjia.com/ershoufang/102101113984.html,3室2厅1厨1卫,高楼层 (共27层),119.68㎡,平层,暂无数据,板楼,南 西 北,钢混结构,精装,两梯两户,集中供暖,有,2019-01-19,商品房,2010-09-09,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,1280000.0,
638,沈阳,https://sy.lianjia.com/ershoufang/102104888764.html,3室2厅1厨2卫,中楼层 (共11层),108.06㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯两户,集中供暖,有,2021-09-16,商品房,2019-06-14,普通住宅,暂无数据,非共有,"
                                有抵押 50万元 客户偿还
                              ",已上传房本照片,1150000.0,
639,沈阳,https://sy.lianjia.com/ershoufang/102106065486.html,2室1厅1厨1卫,中楼层 (共33层),66.86㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,集中供暖,有,2022-10-01,商品房,2009-05-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,1120000.0,
640,沈阳,https://sy.lianjia.com/ershoufang/102106197225.html,3室1厅1厨1卫,高楼层 (共14层),111.1㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,一梯四户,集中供暖,有,2022-11-12,商品房,2005-03-29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,638000.0,
641,沈阳,https://sy.lianjia.com/ershoufang/102105489959.html,3室2厅1厨2卫,中楼层 (共7层),127.59㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-04-24,商品房,2011-07-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1360000.0,
642,沈阳,https://sy.lianjia.com/ershoufang/102105582880.html,2室1厅1厨1卫,中楼层 (共34层),95.45㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2022-05-22,商品房,2017-09-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1430000.0,
643,沈阳,https://sy.lianjia.com/ershoufang/102105818458.html,3室1厅1厨2卫,低楼层 (共6层),110.16㎡,跃层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,集中供暖,无,2022-07-22,商品房,2014-06-04,普通住宅,满五年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,950000.0,
644,沈阳,https://sy.lianjia.com/ershoufang/102105543259.html,4室3厅1厨3卫,低楼层 (共26层),197.29㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯两户,集中供暖,有,2022-05-12,商品房,2017-10-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1890000.0,
645,沈阳,https://sy.lianjia.com/ershoufang/102105755230.html,4室1厅1厨2卫,低楼层 (共33层),169.12㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-07-06,商品房,2019-04-09,普通住宅,暂无数据,非共有,"
                                有抵押 60万元 金融公司垫资
                              ",已上传房本照片,888000.0,
646,沈阳,https://sy.lianjia.com/ershoufang/102105218727.html,3室2厅1厨2卫,高楼层 (共18层),119.28㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-01-05,商品房,2020-04-27,普通住宅,暂无数据,非共有,"
                                有抵押 70万元 交通银行 业主自还
                              ",已上传房本照片,850000.0,
647,沈阳,https://sy.lianjia.com/ershoufang/102105898315.html,2室1厅1厨1卫,高楼层 (共9层),55.63㎡,平层,暂无数据,板楼,东,砖混结构,其他,一梯四户,集中供暖,无,2022-08-13,商品房,2008-05-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,520000.0,
648,沈阳,https://sy.lianjia.com/ershoufang/102106250505.html,3室2厅1厨2卫,高楼层 (共34层),115.22㎡,平层,89.18㎡,板楼,南 北,钢混结构,其他,一梯两户,集中供暖,有,2022-12-08,商品房,2022-02-16,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2300000.0,
649,沈阳,https://sy.lianjia.com/ershoufang/102105013738.html,4室2厅1厨3卫,高楼层 (共27层),259.81㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2021-10-20,商品房,2019-08-29,普通住宅,暂无数据,非共有,"
                                有抵押 140万元
                              ",已上传房本照片,5500000.0,
650,沈阳,https://sy.lianjia.com/ershoufang/102105737206.html,3室2厅1厨2卫,中楼层 (共5层),141.45㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯两户,集中供暖,有,2022-07-01,商品房,2017-10-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1290000.0,
651,沈阳,https://sy.lianjia.com/ershoufang/102105733296.html,3室1厅1厨1卫,高楼层 (共6层),107.34㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,无,2022-06-30,商品房,2013-11-20,普通住宅,满五年,共有,"
                                有抵押 60万元 业主自还
                              ",已上传房本照片,890000.0,
652,沈阳,https://sy.lianjia.com/ershoufang/102105595344.html,4室2厅1厨2卫,中楼层 (共33层),134.41㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-05-26,商品房,2020-11-16,普通住宅,暂无数据,共有,"
                                有抵押 10万元 业主自还
                              ",已上传房本照片,1050000.0,
653,沈阳,https://sy.lianjia.com/ershoufang/102105988811.html,3室1厅1厨1卫,低楼层 (共23层),96.15㎡,平层,暂无数据,暂无数据,南 北,未知结构,其他,一梯三户,暂无数据,暂无数据,2022-09-08,商品房,2016-09-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,585000.0,
654,沈阳,https://sy.lianjia.com/ershoufang/102104298512.html,3室2厅1厨2卫,中楼层 (共33层),116.2㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,暂无数据,2021-05-08,商品房,2020-08-21,普通住宅,暂无数据,共有,"
                                有抵押 80万元
                              ",已上传房本照片,1049000.0,
655,沈阳,https://sy.lianjia.com/ershoufang/102106169732.html,3室2厅1厨1卫,中楼层 (共9层),116.45㎡,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,集中供暖,有,2022-11-03,商品房,2005-12-12,普通住宅,满五年,共有,"
                                有抵押 30万元
                              ",已上传房本照片,950000.0,
656,沈阳,https://sy.lianjia.com/ershoufang/102103989095.html,2室2厅1厨1卫,中楼层 (共28层),90.62㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,暂无数据,2021-03-08,商品房,2018-09-29,普通住宅,暂无数据,非共有,"
                                有抵押 50万元
                              ",已上传房本照片,880000.0,
657,沈阳,https://sy.lianjia.com/ershoufang/102105348730.html,3室1厅1厨2卫,高楼层 (共34层),114.04㎡,平层,85.57㎡,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,暂无数据,2022-02-26,商品房,2020-10-29,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1140000.0,
658,沈阳,https://sy.lianjia.com/ershoufang/102104576817.html,3室2厅1厨2卫,高楼层 (共7层),100.46㎡,跃层,暂无数据,板楼,东 东南,混合结构,精装,一梯三户,集中供暖,无,2021-07-08,商品房,2020-09-01,普通住宅,暂无数据,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,310000.0,
659,沈阳,https://sy.lianjia.com/ershoufang/102103300435.html,2室2厅1厨1卫,高楼层 (共31层),83.18㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯三户,集中供暖,有,2020-08-29,商品房,2019-08-06,普通住宅,暂无数据,共有,"
                                有抵押 20万元 农商 客户偿还
                              ",已上传房本照片,520000.0,
660,沈阳,https://sy.lianjia.com/ershoufang/102105808698.html,2室2厅1厨1卫,高楼层 (共28层),86㎡,平层,暂无数据,板塔结合,西南 南 北,钢混结构,精装,两梯四户,集中供暖,有,2022-07-20,商品房,2020-06-30,普通住宅,暂无数据,非共有,"
                                有抵押 41万元
                              ",已上传房本照片,680000.0,
661,沈阳,https://sy.lianjia.com/ershoufang/102104302872.html,3室2厅1厨2卫,低楼层 (共26层),110.7㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,集中供暖,有,2021-05-09,商品房,2019-09-07,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,1340000.0,
662,沈阳,https://sy.lianjia.com/ershoufang/102105078968.html,3室2厅1厨2卫,低楼层 (共9层),116.86㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,一梯两户,集中供暖,有,2021-11-09,商品房,2009-10-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1280000.0,
663,沈阳,https://sy.lianjia.com/ershoufang/102105511914.html,3室2厅1厨3卫,高楼层 (共33层),141.69㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯两户,集中供暖,有,2022-05-03,商品房,2020-08-13,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,860000.0,
664,沈阳,https://sy.lianjia.com/ershoufang/102106041109.html,4室2厅1厨2卫,低楼层 (共33层),172.92㎡,平层,暂无数据,板楼,南 北 西,钢混结构,精装,两梯四户,集中供暖,有,2022-09-24,商品房,2016-12-07,普通住宅,满五年,共有,"
                                有抵押 30万元
                              ",已上传房本照片,1030000.0,
665,沈阳,https://sy.lianjia.com/ershoufang/102106021416.html,2室1厅1厨1卫,中楼层 (共32层),86.45㎡,平层,66.34㎡,板楼,南,钢混结构,精装,两梯四户,集中供暖,有,2022-09-19,商品房,2019-10-18,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,645000.0,
666,沈阳,https://sy.lianjia.com/ershoufang/102104440462.html,3室2厅1厨2卫,高楼层 (共24层),135.27㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,集中供暖,有,2021-06-08,商品房,2019-01-23,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,850000.0,
667,沈阳,https://sy.lianjia.com/ershoufang/102105976324.html,3室2厅1厨2卫,低楼层 (共24层),117.98㎡,平层,暂无数据,板塔结合,东 西,钢混结构,精装,两梯六户,集中供暖,有,2022-09-04,商品房,2018-10-31,普通住宅,暂无数据,非共有,"
                                有抵押 40万元 银行 客户偿还
                              ",已上传房本照片,780000.0,
668,沈阳,https://sy.lianjia.com/ershoufang/102106072928.html,3室2厅1厨1卫,高楼层 (共25层),112.48㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯三户,集中供暖,有,2022-10-04,商品房,2020-11-11,普通住宅,暂无数据,共有,"
                                有抵押 57万元 客户偿还
                              ",已上传房本照片,1040000.0,
669,沈阳,https://sy.lianjia.com/ershoufang/102105731226.html,3室1厅1厨2卫,中楼层 (共34层),129.69㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2022-06-30,商品房,2018-06-22,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,960000.0,
670,沈阳,https://sy.lianjia.com/ershoufang/102106249673.html,2室1厅1厨1卫,高楼层 (共18层),96.14㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,暂无数据,2022-12-08,商品房,2022-12-10,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,430000.0,
671,沈阳,https://sy.lianjia.com/ershoufang/102105930715.html,3室2厅1厨3卫,低楼层 (共6层),120.9㎡,跃层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,暂无数据,2022-08-21,商品房,2018-08-03,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1280000.0,
672,沈阳,https://sy.lianjia.com/ershoufang/102105412008.html,3室2厅1厨2卫,高楼层 (共31层),110.42㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2022-03-12,商品房,2020-07-13,普通住宅,暂无数据,非共有,"
                                有抵押 80万元 盛京 业主自还
                              ",已上传房本照片,1380000.0,
